cfrac       sn-0.6.2 06.29 2304 6.29 0.00 0 430
cfrac       sn-0.6.2 06.29 2880 6.28 0.00 0 430
cfrac       sn-0.6.2 06.34 2880 6.34 0.00 0 435
cfrac       sn-0.6.2 06.30 2880 6.30 0.00 0 432
cfrac       sn-0.6.2 06.30 2304 6.30 0.00 0 432
cfrac       sn-0.6.2 06.30 2304 6.30 0.00 0 430
cfrac       sn-0.6.2 06.30 2880 6.30 0.00 0 434
cfrac       sn-0.6.2 06.30 2304 6.30 0.00 0 429
cfrac       sn-0.6.2 06.29 2304 6.29 0.00 0 433
cfrac       sn-0.6.2 06.29 2304 6.29 0.00 0 435
cfrac       sn-0.6.2 06.28 2304 6.28 0.00 0 433
cfrac       sn-0.6.2 06.32 2304 6.32 0.00 0 433
cfrac       sn-0.6.2 06.28 2880 6.27 0.00 0 433
cfrac       sn-0.6.2 06.28 2304 6.27 0.00 0 432
cfrac       sn-0.6.2 06.27 2304 6.27 0.00 0 431
cfrac       sn-0.6.2 06.29 2304 6.29 0.00 0 431
cfrac       sn-0.6.2 06.29 2304 6.29 0.00 0 434
cfrac       sn-0.6.2 06.29 2304 6.29 0.00 0 431
cfrac       sn-0.6.2 06.29 2304 6.29 0.00 0 429
cfrac       sn-0.6.2 06.32 2304 6.31 0.00 0 433
cfrac       sn-0.7 06.32 3920 6.32 0.00 0 192
cfrac       sn-0.7 06.30 2880 6.30 0.00 0 430
cfrac       sn-0.7 06.29 4496 6.29 0.00 0 195
cfrac       sn-0.7 06.30 3920 6.29 0.00 0 192
cfrac       sn-0.7 06.28 3920 6.28 0.00 0 195
cfrac       sn-0.7 06.29 4496 6.29 0.00 0 194
cfrac       sn-0.7 06.27 4496 6.27 0.00 0 192
cfrac       sn-0.7 06.28 4496 6.28 0.00 0 193
cfrac       sn-0.7 06.29 3920 6.29 0.00 0 191
cfrac       sn-0.7 06.28 4496 6.28 0.00 0 191
cfrac       sn-0.7 06.28 3920 6.28 0.00 0 191
cfrac       sn-0.7 06.26 4492 6.26 0.00 0 191
cfrac       sn-0.7 06.28 2304 6.28 0.00 0 425
cfrac       sn-0.7 06.28 4492 6.28 0.00 0 191
cfrac       sn-0.7 06.28 4496 6.28 0.00 0 191
cfrac       sn-0.7 06.28 4492 6.28 0.00 0 191
cfrac       sn-0.7 06.27 2880 6.26 0.00 0 428
cfrac       sn-0.7 06.30 4496 6.29 0.00 0 192
cfrac       sn-0.7 06.28 2880 6.28 0.00 0 424
cfrac       sn-0.7 06.35 4496 6.35 0.00 0 191
cfrac       sn-sec-0.6.2 06.65 2880 6.65 0.00 0 507
cfrac       sn-sec-0.6.2 06.65 2880 6.65 0.00 0 511
cfrac       sn-sec-0.6.2 06.67 3456 6.67 0.00 0 513
cfrac       sn-sec-0.6.2 06.65 2880 6.64 0.00 0 514
cfrac       sn-sec-0.6.2 06.64 3456 6.64 0.00 0 514
cfrac       sn-sec-0.6.2 06.69 2880 6.68 0.00 0 492
cfrac       sn-sec-0.6.2 06.63 3456 6.63 0.00 0 496
cfrac       sn-sec-0.6.2 06.65 2880 6.65 0.00 0 515
cfrac       sn-sec-0.6.2 06.66 3456 6.66 0.00 0 510
cfrac       sn-sec-0.6.2 06.66 2880 6.66 0.00 0 511
cfrac       sn-sec-0.6.2 06.65 3456 6.65 0.00 0 511
cfrac       sn-sec-0.6.2 06.68 3456 6.68 0.00 0 495
cfrac       sn-sec-0.6.2 06.64 2880 6.63 0.00 0 510
cfrac       sn-sec-0.6.2 06.65 3456 6.65 0.00 0 507
cfrac       sn-sec-0.6.2 06.73 3456 6.73 0.00 0 509
cfrac       sn-sec-0.6.2 06.86 3456 6.86 0.00 0 512
cfrac       sn-sec-0.6.2 06.81 2880 6.81 0.00 0 508
cfrac       sn-sec-0.6.2 06.78 3456 6.77 0.00 0 512
cfrac       sn-sec-0.6.2 06.81 2880 6.81 0.00 0 512
cfrac       sn-sec-0.6.2 06.79 3456 6.79 0.00 0 509
cfrac       sn-sec-0.7 06.74 3456 6.73 0.00 0 505
cfrac       sn-sec-0.7 06.72 2880 6.72 0.00 0 502
cfrac       sn-sec-0.7 06.79 3456 6.79 0.00 0 506
cfrac       sn-sec-0.7 06.76 3456 6.76 0.00 0 508
cfrac       sn-sec-0.7 06.79 2880 6.79 0.00 0 504
cfrac       sn-sec-0.7 06.83 3456 6.83 0.00 0 496
cfrac       sn-sec-0.7 06.86 3456 6.85 0.00 0 501
cfrac       sn-sec-0.7 06.85 3456 6.85 0.00 0 505
cfrac       sn-sec-0.7 06.83 3456 6.83 0.00 0 504
cfrac       sn-sec-0.7 06.84 3456 6.84 0.00 0 505
cfrac       sn-sec-0.7 06.88 2304 6.88 0.00 0 504
cfrac       sn-sec-0.7 06.86 3456 6.85 0.00 0 503
cfrac       sn-sec-0.7 06.90 2880 6.90 0.00 0 503
cfrac       sn-sec-0.7 06.89 2880 6.88 0.00 0 506
cfrac       sn-sec-0.7 06.95 3456 6.94 0.00 0 506
cfrac       sn-sec-0.7 06.87 3456 6.87 0.00 0 503
cfrac       sn-sec-0.7 06.92 2304 6.92 0.00 0 508
cfrac       sn-sec-0.7 06.74 3456 6.74 0.00 0 501
cfrac       sn-sec-0.7 06.65 3456 6.64 0.00 0 486
cfrac       sn-sec-0.7 06.65 2880 6.64 0.00 0 501
espresso    sn-0.6.2 05.23 5780 5.21 0.02 0 656
espresso    sn-0.6.2 05.22 5780 5.21 0.01 0 656
espresso    sn-0.6.2 05.23 5776 5.22 0.01 0 655
espresso    sn-0.6.2 05.23 5776 5.20 0.02 0 655
espresso    sn-0.6.2 05.24 5780 5.22 0.02 0 657
espresso    sn-0.6.2 05.24 5780 5.22 0.02 0 657
espresso    sn-0.6.2 05.23 5780 5.21 0.01 0 657
espresso    sn-0.6.2 05.24 5776 5.21 0.02 0 654
espresso    sn-0.6.2 05.23 5780 5.21 0.02 0 654
espresso    sn-0.6.2 05.24 5776 5.22 0.02 0 655
espresso    sn-0.6.2 05.23 5776 5.21 0.01 0 652
espresso    sn-0.6.2 05.22 5780 5.20 0.02 0 655
espresso    sn-0.6.2 05.23 5780 5.22 0.01 0 657
espresso    sn-0.6.2 05.24 5780 5.22 0.01 0 657
espresso    sn-0.6.2 05.23 5780 5.22 0.01 0 655
espresso    sn-0.6.2 05.25 5776 5.23 0.01 0 653
espresso    sn-0.6.2 05.25 5780 5.22 0.02 0 656
espresso    sn-0.6.2 05.22 5780 5.19 0.02 0 656
espresso    sn-0.6.2 05.21 5780 5.20 0.00 0 657
espresso    sn-0.6.2 05.26 5776 5.22 0.03 0 655
espresso    sn-0.7 05.24 8604 5.22 0.01 0 197
espresso    sn-0.7 05.23 8604 5.22 0.00 0 194
espresso    sn-0.7 05.21 6972 5.20 0.01 0 443
espresso    sn-0.7 05.22 8028 5.21 0.00 0 194
espresso    sn-0.7 05.24 6976 5.23 0.01 0 443
espresso    sn-0.7 05.23 6972 5.22 0.00 0 443
espresso    sn-0.7 05.24 8032 5.23 0.01 0 196
espresso    sn-0.7 05.25 6972 5.23 0.01 0 443
espresso    sn-0.7 05.24 6972 5.23 0.00 0 444
espresso    sn-0.7 05.20 8032 5.19 0.01 0 196
espresso    sn-0.7 05.23 6968 5.23 0.00 0 443
espresso    sn-0.7 05.22 6972 5.20 0.02 0 442
espresso    sn-0.7 05.22 6972 5.19 0.02 0 445
espresso    sn-0.7 05.23 6972 5.21 0.02 0 443
espresso    sn-0.7 05.23 6972 5.21 0.02 0 444
espresso    sn-0.7 05.24 6976 5.20 0.03 0 444
